phi14,psi14,phi13,psi13
42.698142409651226,-3.389562573960403,-7.554274614002855,29.789415474172735
52.62757582029119,-11.060925008284414,-33.46724311287191,48.48033137983797
46.34255279046451,-19.592613072661305,-20.00191619317709,29.82018977045979
36.275306426767024,-23.61428154696476,-24.5856497793033,51.046997937496435
54.33377239170933,-13.80077395743753,-10.691908752576232,38.601612824267434
39.92208738776767,5.54924131747923,-18.255339882552462,43.627280343414796
40.805119539093816,2.870448288215931,-0.49135093947020125,23.1578657075954
44.019029649370424,-7.090470098055053,0.16711130804335406,46.68223000196993
55.706965967777656,-9.07443688103184,-20.238986520343673,27.544559866937067
42.63120889279685,-6.094036786361512,-28.67432846371853,29.961539440003328
42.1232050995721,-22.109656385575633,-7.3563186347689005,50.501690063204805
40.987926337559415,-10.581776304911909,-34.3261098512454,36.70859515827933
38.2788860094023,-41.54360823494184,-28.39393037213586,22.64211253012184
39.05521788781294,-16.39383397799903,-37.052330909513934,0.6247364677120951
49.916259954827666,-36.826631117394484,-51.36022574640566,-22.225342807274913
40.443786641529044,-16.496190269478934,-26.72600529439066,-24.75594506145011
57.46462932424088,-7.551471164572918,-34.60187876549672,-22.57745600104307
29.856347967415147,-9.53942136818269,-33.54010518549471,-27.58944498933083
45.41740398171362,-0.704480209719398,-37.14549146605924,-42.49773294931996
51.03350545847398,-20.502597726327558,-45.826815815082725,-27.80032453805821
45.177056757466204,-10.793393778721871,-29.870898361009267,-16.070279755184178
45.954112883984294,-21.061193358696457,-34.203284234834776,-31.44489760964805
41.72355447023422,-12.82886180105865,-30.507296887840784,-21.966429635744387
39.85471435502367,-23.198620142659184,-28.380800815541665,-29.56890813352987
48.33694642238914,-18.926983192659865,-35.398992675341134,-20.52593536745894
38.79154803539106,-28.660184229209797,-42.924278970380804,-20.4669921434315
48.47632506116199,-2.1710280207257884,-47.490551122706115,-14.418652563950106
31.98234056541611,-7.497340450233479,-31.118891476564208,-27.57592644406864
43.63339917815488,-11.784342332111024,-21.03507655915762,-17.290573938151542
38.78799870017848,-16.151644356589628,-46.06707346288225,-5.612427323021954
36.109180033249515,-12.232086444168756,-52.1469850287239,-15.506984369193152
48.61377667837137,-6.295039572342395,-34.951247425831504,-7.519238483103026
41.25304285554475,-35.03262699229773,-47.751401652674,-11.963499744792054
55.989505226640084,-19.936255065245874,-22.330544147410897,-31.46180268159971
57.61765647188388,-29.912952436375292,-43.61415170438672,-12.473257545998027
49.66501462773901,-4.246660857474938,-23.167902702038553,-28.59792985777968
43.329867779406285,-3.575168091153853,-41.76577568469355,-26.80907019992879
41.18528711042661,-0.41467694226759333,-53.989648373598506,-28.81788687155803
63.11196853354493,-13.172982115453408,-29.922081002055172,-24.63909953407209
41.262831946011715,-12.775440722746136,-47.33716384484773,8.103041117963091
